date,category,original,trend,seasonal,resid
2021-04-15,花叶类,130.081,184.55775869255598,-58.70250758300218,4.225748890446198
2021-04-16,花叶类,130.808,184.25822173882682,-48.648434525665145,-4.801787213161674
2021-04-17,花叶类,194.951,183.95724636335189,10.94715786263043,0.046595774017674785
2021-04-18,花叶类,194.451,183.65485379630746,9.500746246076197,1.2953999576163255
2021-04-19,花叶类,134.781,183.35106573139845,-37.841018842242356,-10.72904688915608
2021-04-20,花叶类,150.715,183.04590342940878,-25.43844880208377,-6.892454627325009
2021-04-21,花叶类,182.939,182.73938830089284,1.212435951469676,-1.0128242523625204
2021-04-22,花叶类,150.806,182.4315430076695,-17.69855937937505,-13.926983628294437
2021-04-23,花叶类,171.226,182.12239202736137,-14.927228280334132,4.030836252972762
2021-04-24,花叶类,264.803,181.81196244914696,65.76788406030585,17.22315349054719
2021-04-25,花叶类,221.785,181.50028363948076,13.018267511047508,27.266448849471743
2021-04-26,花叶类,151.258,181.18738707547794,-24.73262954375826,-5.196757531719669
2021-04-27,花叶类,135.216,180.87330513006953,-29.31109183897754,-16.34621329109197
2021-04-28,花叶类,125.785,180.55807035918863,-46.9084686346198,-7.864601724568843
2021-04-29,花叶类,134.898,180.24171604281335,-39.517300315923215,-5.826415726890133
2021-04-30,花叶类,138.585,179.9242767117183,-18.54844819446387,-22.790828517254425
2021-05-01,花叶类,171.826,179.6057894696663,-1.7123778683406947,-6.0674116013256025
2021-05-02,花叶类,198.544,179.2862943004827,9.265024832478144,9.992680867039184
2021-05-03,花叶类,226.265,178.96583186015212,38.55205767588422,8.74711046396365
2021-05-04,花叶类,200.985,178.64444233516312,15.263218086503555,7.077339578333351
2021-05-05,花叶类,203.532,178.32216586111642,13.189327009116749,12.020507129766855
2021-05-06,花叶类,151.84,177.9990435439602,-27.034991240202235,0.8759476962420365
2021-05-07,花叶类,147.508,177.67511738710564,-24.889570217908428,-5.27754716919722
2021-05-08,花叶类,160.786,177.3504303444505,-25.847082892304446,9.282652547853957
2021-05-09,花叶类,216.668,177.02502647216227,29.565914498049878,10.077059029787847
2021-05-10,花叶类,157.721,176.69895082147517,-16.13876779379427,-2.839183027680889
2021-05-11,花叶类,190.06,176.37224899962567,4.027884983098215,9.65986601727613
2021-05-12,花叶类,182.519,176.04496657437883,-0.36302404452760006,6.837057470148778
2021-05-13,花叶类,157.293,175.717148426083,-5.658519604262466,-12.765628821820542
2021-05-14,花叶类,191.116,175.388839216039,29.16191026930714,-13.434749485346117
2021-05-15,花叶类,258.278,175.06008310548722,61.11975993764217,22.09815695687061
2021-05-16,花叶类,212.588,174.7309247692343,20.548931657011828,17.30814357375388
2021-05-17,花叶类,176.658,174.40140931996157,2.7879288804941105,-0.531338200455707
2021-05-18,花叶类,173.271,174.0715809574631,-6.52690160878942,5.72632065132629
2021-05-19,花叶类,140.823,173.74148316208206,-53.85043065908586,20.93194749700379
2021-05-20,花叶类,148.851,173.41115922578047,-23.758892339624598,-0.8012668861558723
2021-05-21,花叶类,106.472,173.08065261854495,-36.23511381281315,-30.373538805731812
2021-05-22,花叶类,190.363,172.7500076792062,8.209957928231661,9.403034392562148
2021-05-23,花叶类,217.25900000000001,172.41926977754233,44.08735138301505,0.7523788394426276
2021-05-24,花叶类,148.831,172.0884849408471,-25.427899232583517,2.1704142917363924
2021-05-25,花叶类,130.325,171.757699031289,-43.49666166330794,2.063962632018928
2021-05-26,花叶类,166.467,171.42695732611696,-23.949107378726694,18.989150052609745
2021-05-27,花叶类,145.237,171.09630483081034,-6.228663671998942,-19.630641158811414
2021-05-28,花叶类,123.824,170.76578679862502,-15.63243946048477,-31.309347338140242
2021-05-29,花叶类,180.875,170.43544852333278,2.2132328418843072,8.2263186347829
2021-05-30,花叶类,196.236,170.10533484888947,16.4234100179509,9.707255133159606
2021-05-31,花叶类,191.98,169.77548944985486,16.691768614480228,5.512741935664906
2021-06-01,花叶类,151.091,169.44595487084115,-13.273546697499066,-5.0814081733420835
2021-06-02,花叶类,178.517,169.11677255079286,17.389290363153297,-7.989062913946157
2021-06-03,花叶类,142.37199999999999,168.78798312517029,-32.24606510374054,5.8300819785702345
2021-06-04,花叶类,121.093,168.45962776551684,-38.98384421145346,-8.382783554063366
2021-06-05,花叶类,204.287,168.13174834251447,28.965655427541943,7.189596229943589
2021-06-06,花叶类,222.817,167.8043866127668,49.20836760265188,5.804245784581326
2021-06-07,花叶类,148.539,167.47758394345303,-10.27689040555394,-8.661693537899112
2021-06-08,花叶类,144.482,167.15138039051422,33.37234286332161,-56.04172325383584
2021-06-09,花叶类,126.359,166.8258145333522,-48.96914253895281,8.502328005600617
2021-06-10,花叶类,122.004,166.50092412639162,-27.08339604807521,-17.413528078316403
2021-06-11,花叶类,129.982,166.17674680286615,-9.172831018379485,-27.02191578448665
2021-06-12,花叶类,210.267,165.85332064028856,41.50355735334138,2.9101220063700737
2021-06-13,花叶类,211.28,165.53068431262236,40.72935179878834,5.019963888589302
2021-06-14,花叶类,170.272,165.20887680900967,-2.248771688037276,7.311894879027591
2021-06-15,花叶类,127.719,164.88793679380933,-37.729173772970775,0.5602369791614308
2021-06-16,花叶类,104.991,164.5679019624106,-50.37736688032505,-9.199535082085532
2021-06-17,花叶类,113.507,164.24880949830572,-9.85205457188914,-40.88975492641657
2021-06-18,花叶类,150.875,163.93069727320696,24.56046654280116,-37.61616381600811
2021-06-19,花叶类,203.369,163.61360452511275,39.32917645065482,0.42621902423243796
2021-06-20,花叶类,202.307,163.2975718250338,33.94748799730057,5.061940177665633
2021-06-21,花叶类,150.07,162.98264036972031,-10.963764856397312,-1.948875513323003
2021-06-22,花叶类,126.439,162.66885098149248,-37.75774769904686,1.5278967175543698
2021-06-23,花叶类,123.214,162.35624349275312,-38.11622775503351,-1.0260157377196037
2021-06-24,花叶类,127.946,162.04485700968078,-33.07200066685791,-1.0268563428228674
2021-06-25,花叶类,146.582,161.7347305882522,-14.124966319990245,-1.0277642682619614
2021-06-26,花叶类,197.69,161.42590350412573,37.29283590576474,-1.028739409890477
2021-06-27,花叶类,213.547,161.11841468878,53.45836697299069,-1.0297816617706985
2021-06-28,花叶类,125.782,160.81230242462036,-33.99941150850433,-1.0308909161160216
2021-06-29,花叶类,110.196,160.5076042035494,-49.279537140317565,-1.0320670632318354
2021-06-30,花叶类,125.415,160.20435676491968,-33.756046773459055,-1.0333099914606123
2021-07-01,花叶类,148.597,159.90259639393926,-10.270976806811927,-1.034619587127338
2021-07-02,花叶类,133.586,159.6023590213044,-24.980363286823003,-1.0359957344813893
2021-07-03,花叶类,197.925,159.30368025975756,-18.541742992026755,57.163062732269196
2021-07-04,花叶类,197.322,159.00659540798048,-15.517178558859333,53.83258315087886
2021-07-05,花叶类,176.276,158.71113894286307,-14.272748233779726,31.837609290916674
2021-07-06,花叶类,173.864,158.41734454850925,-10.242781891331234,25.689437342822004
2021-07-07,花叶类,149.514,158.12524546586118,-24.2166185020235,15.60537303616232
2021-07-08,花叶类,143.491,157.8348738803794,-20.600259518502888,6.256385638123504
2021-07-09,花叶类,114.966,157.54626184839765,-32.65304178449982,-9.927220063897835
2021-07-10,花叶类,176.065,157.25944184962367,-35.460286651777096,54.265844802153424
2021-07-11,花叶类,212.957,156.9744456121249,-15.002684374874232,70.98523876274933
2021-07-12,花叶类,140.305,156.6913040265188,-34.798240746054255,18.411936719535476
2021-07-13,花叶类,149.772,156.41004721505993,-7.200607341789756,0.5625601267298066
2021-07-14,花叶类,163.863,156.13070382506612,2.708544720675464,5.0237514542584165
2021-07-15,花叶类,141.75,155.85330087036445,-21.912457595382023,7.809156725017573
2021-07-16,花叶类,236.055,155.57786389782072,14.255059428620703,66.22207667355858
2021-07-17,花叶类,223.655,155.30441749524107,-0.07659191532407905,68.42717442008302
2021-07-18,花叶类,234.028,155.03298547658255,3.4682628466688716,75.52675167674857
2021-07-19,花叶类,174.827,154.76359035237732,-12.0553878032037,32.11879745082638
2021-07-20,花叶类,152.362,154.49625272946992,-1.811203043416606,-0.3230496860533094
2021-07-21,花叶类,152.653,154.2309918640377,6.551149783476855,-8.129141647514558
2021-07-22,花叶类,154.625,153.96782617943828,-16.88299754134793,17.540171361909643
2021-07-23,花叶类,150.636,153.7067740735949,-6.728326749485093,3.6575526758902015
2021-07-24,花叶类,206.923,153.44785392086874,-1.7641563140436505,55.23930239317491
2021-07-25,花叶类,248.502,153.19108274335355,12.48116330351902,82.82975395312744
2021-07-26,花叶类,155.365,152.93647555577874,-36.592377853682805,39.02090229790409
2021-07-27,花叶类,189.082,152.68404601326745,4.663569265257745,31.73438472147481
2021-07-28,花叶类,205.803,152.43380705379843,71.65498911626952,-18.285796170067954
2021-07-29,花叶类,193.613,152.18577133942114,54.326562241609324,-12.899333581030476
2021-07-30,花叶类,214.155,151.9399515656254,42.63194822701013,19.58310020736448
2021-07-31,花叶类,255.972,151.69636066912926,60.49947204972644,43.776167281144296
2021-08-01,花叶类,251.271,151.45501122893575,50.43612955380603,49.3798592172582
2021-08-02,花叶类,283.115,151.2159141637252,81.65992056450287,50.23916527177195
2021-08-03,花叶类,264.825,150.97907792251902,92.26983824888326,21.57608382859769
2021-08-04,花叶类,313.269,150.74450857303776,104.53889531900175,57.985596107960475
2021-08-05,花叶类,245.944,150.51221018939796,78.93239826971885,16.49939154088318
2021-08-06,花叶类,189.756,150.2821857140918,38.92902777542033,0.5447865104878531
2021-08-07,花叶类,232.089,150.05443720009114,68.87744776552121,13.157115034387658
2021-08-08,花叶类,265.775,149.82896499227283,83.71631780563662,32.22971720209054
2021-08-09,花叶类,234.344,149.60576735743922,52.85362987974702,31.884602762813756
2021-08-10,花叶类,193.189,149.3848405301758,82.20637147942445,-38.40221200960026
2021-08-11,花叶类,225.45,149.16617841058027,77.10090091112306,-0.8170793217033463
2021-08-12,花叶类,275.876,148.94977360513843,131.5651886601227,-4.638962265261142
2021-08-13,花叶类,274.08,148.7356188262101,104.71024159947135,20.63413957431854
2021-08-14,花叶类,281.13,148.52370676217586,88.0287164958997,44.577576741924446
2021-08-15,花叶类,297.827,148.31402833015656,94.56560644853765,54.94736522130577
2021-08-16,花叶类,190.573,148.10657244200897,65.36089413603956,-22.894466578048522
2021-08-17,花叶类,183.216,147.90132655230784,93.86326272374622,-58.548589276054045
2021-08-18,花叶类,185.59,147.69827685844604,85.85270757825225,-47.96098443669828
2021-08-19,花叶类,183.245,147.4974094455023,85.68954726465482,-49.94195671015713
2021-08-20,花叶类,195.116,147.2987131924956,94.04544730517725,-46.22816049767283
2021-08-21,花叶类,241.956,147.10217874383773,62.8817483713985,31.972072884763747
2021-08-22,花叶类,281.156,146.90779798476007,67.8824272318872,66.36577478335272
2021-08-23,花叶类,178.374,146.71556258079275,16.2328068591342,15.425630560073046
2021-08-24,花叶类,168.012,146.52546335841672,38.14723437539963,-16.660697733816335
2021-08-25,花叶类,145.216,146.33749049885603,29.11737292725549,-30.238863426111507
2021-08-26,花叶类,255.505,146.15163398366207,101.20889147612901,8.144474540208932
2021-08-27,花叶类,259.053,145.96788555895012,94.84177369121078,18.243340749839092
2021-08-28,花叶类,244.915,145.78623812190114,71.17668777075873,27.952074107340138
2021-08-29,花叶类,229.082,145.60668386890563,31.590632998360537,51.88468313273381
2021-08-30,花叶类,178.587,145.42921361573542,15.353260833004244,17.804525551260326
2021-08-31,花叶类,165.821,145.25381709422592,57.997574090099995,-37.43039118432591
2021-09-01,花叶类,177.642,145.08048383409366,67.47524917549246,-34.913733009586124
2021-09-02,花叶类,161.364,144.90920380888048,78.77093489591344,-62.316138704793914
2021-09-03,花叶类,149.219,144.73996774997897,87.45530094444963,-82.97626869442861
2021-09-04,花叶类,221.353,144.57276689122403,39.15269992658925,37.62753318218671
2021-09-05,花叶类,238.552,144.40759227938818,37.561755149027206,56.58265257158459
2021-09-06,花叶类,191.936,144.24443462948102,19.80413926326453,27.88742610725444
2021-09-07,花叶类,163.316,144.0832847525624,21.908523428223333,-2.6758081807857366
2021-09-08,花叶类,161.268,143.92413467404918,59.99123627626104,-42.64737095031023
2021-09-09,花叶类,120.989,143.76697654984667,39.73694590841044,-62.514922458257104
2021-09-10,花叶类,133.882,143.61180368927378,24.729986862786483,-34.45979055206027
2021-09-11,花叶类,257.43,143.4586112118196,44.930360405733644,69.04102838244677
2021-09-12,花叶类,275.532,143.3073946501575,14.350041845217639,117.87456350462486
2021-09-13,花叶类,152.695,143.15814883358868,-26.399651044969538,35.936502211380855
2021-09-14,花叶类,163.291,143.01086728075725,9.265643349226218,11.01448937001652
2021-09-15,花叶类,150.327,142.86554271115034,12.863580745429138,-5.4021234565794884
2021-09-16,花叶类,97.458,142.72216839045282,21.24314943901687,-66.5073178294697
2021-09-17,花叶类,128.348,142.58073966876267,31.040367571515294,-45.27310724027795
2021-09-18,花叶类,134.812,142.44125386190368,-14.81544300302455,7.186189141120877
2021-09-19,花叶类,217.32,142.303708398539,18.246042401302876,56.77024920015813
2021-09-20,花叶类,224.8,142.16810028664625,8.019482812698714,74.61241690065503
2021-09-21,花叶类,239.77,142.03442600858497,44.55067398244854,53.18490000896651
2021-09-22,花叶类,138.42,141.9026810224816,43.7239098301592,-47.206590852640815
2021-09-23,花叶类,107.29,141.77286027017277,32.59520776683387,-67.07806803700663
2021-09-24,花叶类,104.729,141.64495908056944,29.78154606914902,-66.69750514971845
2021-09-25,花叶类,186.971,141.51897330346463,-1.8374069057054123,47.28943360224079
2021-09-26,花叶类,150.342,141.39489881283947,-32.24003843806448,41.18713962522503
2021-09-27,花叶类,96.875,141.27273102702486,-51.75034924704217,7.35261822001732
2021-09-28,花叶类,104.01,141.15246452699137,-20.1383495514619,-17.00411497552946
2021-09-29,花叶类,113.135,141.0340931286014,-18.27671873788165,-9.622374390719756
2021-09-30,花叶类,106.123,140.9176103646193,-9.419815546917308,-25.374794817701982
2021-10-01,花叶类,205.461,140.80300983484793,16.517695903175834,48.140294261976265
2021-10-02,花叶类,171.744,140.69028526106007,11.630101442835693,19.423613296104236
2021-10-03,花叶类,176.123,140.5794296433443,61.9584001786458,-26.41482982199011
2021-10-04,花叶类,172.9,140.47043490648474,74.39325259405254,-41.963687500537276
2021-10-05,花叶类,183.026,140.36329208439008,89.04764248108518,-46.38493456547525
2021-10-06,花叶类,265.796,140.25799171757478,133.84356297101291,-8.305554688587705
2021-10-07,花叶类,183.783,140.15452430089053,90.62598304449709,-46.99750734538763
2021-10-08,花叶类,138.652,140.05288046577792,66.92724118854166,-68.32812165431959
2021-10-09,花叶类,133.096,139.95305124590968,36.454999127810495,-43.31205037372017
2021-10-10,花叶类,263.384,139.85502774228087,64.5852530659655,58.943719191753644
2021-10-11,花叶类,88.447,139.7588010962907,-25.26004900020614,-26.05175209608457
2021-10-12,花叶类,100.028,139.66436206068758,-46.43386373868008,6.7975016779925
2021-10-13,花叶类,89.902,139.57170109970488,-34.44055958311636,-15.229141516588527
2021-10-14,花叶类,77.809,139.48080883436253,19.46352614969926,-81.1353349840618
2021-10-15,花叶类,146.297,139.39167644770805,41.797080692698295,-34.891757140406355
2021-10-16,花叶类,273.582,139.30429594999734,45.68776001017809,88.58994403982456
2021-10-17,花叶类,163.589,139.21866016506286,20.335512203264514,4.034827631672641
2021-10-18,花叶类,84.784,139.13476136253462,-28.44028972317806,-25.910471639356558
2021-10-19,花叶类,78.684,139.0525916102482,1.4650075197958647,-61.83359913004405
2021-10-20,花叶类,109.339,138.97214312909307,127.81905881098449,-157.45220194007754
2021-10-21,花叶类,79.858,138.89340902826345,-11.510427853397378,-47.52498117486607
2021-10-22,花叶类,75.936,138.81638380429513,-20.532839892752744,-42.347543911542374
2021-10-23,花叶类,100.678,138.74106273843086,-32.5651571254532,-5.497905612977661
2021-10-24,花叶类,101.014,138.66744094231137,-43.59339103824601,5.939950095934648
2021-10-25,花叶类,48.556,138.59551286954823,-26.428885661091044,-63.61062720845719
2021-10-26,花叶类,66.948,138.52527225723304,-2.766617832262167,-68.81065442497088
2021-10-27,花叶类,94.727,138.45671262692815,-6.224592740049786,-37.50511988687836
2021-10-28,花叶类,80.941,138.38982771009498,13.537839129657412,-70.98666683975239
2021-10-29,花叶类,89.73,138.3246116676924,-33.58963020963677,-15.004981458055624
2021-10-30,花叶类,140.981,138.2610590652092,-57.43734588498589,60.15728681977669
2021-10-31,花叶类,92.342,138.19916425884318,-85.50932682933257,39.65216257048937
2021-11-01,花叶类,60.969,138.13892082949008,-90.99922422523314,13.829303395743068
2021-11-02,花叶类,68.055,138.08032116152526,-19.860709181782568,-50.16461197974269
2021-11-03,花叶类,50.572,138.0233565605387,-48.84909467798724,-38.60226188255146
2021-11-04,花叶类,64.051,137.96801821158914,-84.98338525067437,11.066367039085236
2021-11-05,花叶类,83.867,137.91429785426533,-83.59925744113558,29.551959586870254
2021-11-06,花叶类,108.548,137.86218749819258,-68.95503918700032,39.64085168880774
2021-11-07,花叶类,145.887,137.81167865539402,-50.32539248184778,58.40071382645377
2021-11-08,花叶类,66.376,137.76276214454873,-61.29633112205791,-10.090431022490819
2021-11-09,花叶类,44.867,137.71542804638784,-1.068840430754852,-91.77958761563299
2021-11-10,花叶类,49.063,137.66966651349907,1.620431360095003,-90.22709787359406
2021-11-11,花叶类,48.787,137.62546802620085,-63.903516545404166,-24.934951480796684
2021-11-12,花叶类,51.422,137.5828234157401,-63.600702730445065,-22.560120685295047
2021-11-13,花叶类,70.452,137.54172356626242,-46.43344769706707,-20.656275869195355
2021-11-14,花叶类,99.456,137.50215944103584,-27.48274751306564,-10.563411927970208
2021-11-15,花叶类,42.62,137.46412214466147,-1.6069497674650257,-93.23717237719646
2021-11-16,花叶类,53.515,137.42760377370337,320.0362586371109,-403.9488624108143
2021-11-17,花叶类,45.689,137.39259783312355,-49.02430449221194,-42.67929334091161
2021-11-18,花叶类,41.864,137.35909987858727,145.69582458071548,-241.19092445930275
2021-11-19,花叶类,38.008,137.3271071406121,-44.10686323949277,-55.212243901119336
2021-11-20,花叶类,95.757,137.29661847549562,-6.464792045653821,-35.07482642984179
2021-11-21,花叶类,80.775,137.26763319432786,-5.620606519999116,-50.87202667432874
2021-11-22,花叶类,42.247,137.24015054732473,-16.822635459322445,-78.17051508800229
2021-11-23,花叶类,55.622,137.21416991845234,100.90011074074023,-182.49228065919257
2021-11-24,花叶类,39.991,137.1896913715013,-37.887650433868956,-59.311040937632356
2021-11-25,花叶类,44.906,137.16671605482324,-62.0099722947767,-30.250743760046532
2021-11-26,花叶类,51.836,137.1452455428402,-87.60117204516516,2.291926502324941
2021-11-27,花叶类,68.057,137.1252814286997,-53.658925318876086,-15.40935610982362
2021-11-28,花叶类,78.347,137.10682507491143,-11.60122609593348,-47.15859897897795
2021-11-29,花叶类,57.865,137.08987745421857,-18.852402156894833,-60.37247529732373
2021-11-30,花叶类,43.009,137.0744398619036,49.959198466659316,-144.02463832856293
2021-12-01,花叶类,74.607,137.06051469468548,-10.000383743599816,-52.45313095108567
2021-12-02,花叶类,58.359,137.04810602684577,-53.22485599264577,-25.464250034200006
2021-12-03,花叶类,73.847,137.03721946549445,8.78577900073297,-71.97599846622742
2021-12-04,花叶类,93.905,137.02786188112592,-18.091786049044266,-25.031075832081655
2021-12-05,花叶类,115.184,137.02004056318376,-1.347575437392988,-20.488465125790768
2021-12-06,花叶类,64.231,137.01376235596854,-24.610255743765798,-48.17250661220274
2021-12-07,花叶类,63.263,137.00903385649917,9.969508895549907,-83.71554275204909
2021-12-08,花叶类,70.377,137.00586249755173,54.26638441188628,-120.89524690943801
2021-12-09,花叶类,57.675,137.0042573063008,-1.386951217428498,-77.9423060888723
2021-12-10,花叶类,68.296,137.00422920415187,-16.393183647898606,-52.31504555625325
2021-12-11,花叶类,141.287,137.00579042030606,16.912022444759153,-12.630812865065195
2021-12-12,花叶类,116.349,137.00895321342762,-20.18867637087915,-0.4712768425484626
2021-12-13,花叶类,61.915,137.01372905918205,-13.342957315256108,-61.75577174392595
2021-12-14,花叶类,66.116,137.02012923631375,18.09152790428264,-88.99565714059639
2021-12-15,花叶类,101.666,137.028165519206,44.807443283746196,-80.1696088029522
2021-12-16,花叶类,99.125,137.03785052702835,-19.75421157675576,-18.15863895027259
2021-12-17,花叶类,97.582,137.0491979015237,6.532202723427854,-45.999400624951576
2021-12-18,花叶类,109.389,137.0622219591003,19.14170182358965,-46.81492378268996
2021-12-19,花叶类,147.891,137.07693720789388,0.5919537148839018,10.2221090772222
2021-12-20,花叶类,82.83200000000001,137.09335738286913,-26.53907046494403,-27.72228691792509
2021-12-21,花叶类,71.006,137.1114949105244,9.292640351617347,-75.39813526214176
2021-12-22,花叶类,75.729,137.13136160805095,7.735427205854823,-69.13778881390577
2021-12-23,花叶类,91.213,137.15296996045004,-31.963380437470022,-13.97658952298002
2021-12-24,花叶类,120.944,137.1763335952044,11.78019445739644,-28.01252805260083
2021-12-25,花叶类,180.787,137.20146687750724,29.00783582538319,14.57769729710958
2021-12-26,花叶类,209.712,137.22838366693088,49.541191842533,22.942424490536098
2021-12-27,花叶类,82.705,137.2570968402622,-36.38707644928909,-18.165020390973098
2021-12-28,花叶类,86.043,137.28761887430693,-8.133294464477007,-43.11132440982992
2021-12-29,花叶类,68.165,137.31996272400204,-8.220800148198517,-60.93416257580351
2021-12-30,花叶类,84.271,137.3541420637138,-9.696592134525467,-43.386549929188334
2021-12-31,花叶类,125.701,137.39017092244725,-10.423008943305861,-1.2661619791414012
2022-01-01,花叶类,138.402,137.42806297863623,-21.240727654546724,22.214664675910484
2022-01-02,花叶类,110.543,137.46783154321452,-30.887755210271944,3.9629236670574244
2022-01-03,花叶类,90.081,137.5094899615031,-17.65942371236967,-29.76906624913343
2022-01-04,花叶类,70.388,137.5530518676074,-33.19506223765619,-33.9699896299512
2022-01-05,花叶类,65.654,137.59853122007553,-24.994347097858366,-46.950184122217166
2022-01-06,花叶类,60.316,137.6459419722317,-38.18794330788957,-39.141998664342125
2022-01-07,花叶类,90.664,137.69529839150664,41.63446619180882,-88.66576458331545
2022-01-08,花叶类,130.766,137.74661531886147,6.018908217636707,-12.999523536498188
2022-01-09,花叶类,147.528,137.79990831602012,-14.42264802478567,24.150739708765542
2022-01-10,花叶类,76.365,137.85519224908018,-25.878548932497406,-35.61164331658277
2022-01-11,花叶类,86.15,137.91248115288911,10.891890577922943,-62.654371730812045
2022-01-12,花叶类,85.232,137.97178908520146,46.01832718894595,-98.75811627414743
2022-01-13,花叶类,73.369,138.03313059676248,93.54808870971623,-158.2122193064787
2022-01-14,花叶类,103.099,138.09652114840856,-24.393123338791025,-10.604397809617524
2022-01-15,花叶类,124.109,138.16197677177044,6.116293843661204,-20.169270615431657
2022-01-16,花叶类,137.15,138.2295130150446,-25.926294519408934,24.846781504364344
2022-01-17,花叶类,90.383,138.29914522455556,-20.9222500117443,-26.993895212811267
2022-01-18,花叶类,85.852,138.37088875291096,13.751109077142056,-66.26999783005301
2022-01-19,花叶类,129.677,138.44475970906322,24.046122752575634,-32.813882461638855
2022-01-20,花叶类,134.88,138.520775680846,-10.780223701351275,7.139448020505284
2022-01-21,花叶类,146.062,138.59895466732974,7.302723713003038,0.16032161966722924
2022-01-22,花叶类,210.297,138.6793145718161,18.425312335500685,53.192373092683226
2022-01-23,花叶类,186.693,138.76187284996564,13.10318348806554,34.827943661968845
2022-01-24,花叶类,187.463,138.84664619086726,-2.7523151370056333,51.36866894613837
2022-01-25,花叶类,153.198,138.93365134968033,0.7654650359612318,13.498883614358448
2022-01-26,花叶类,172.651,139.02290556704136,47.246531400371225,-13.618436967412578
2022-01-27,花叶类,170.614,139.11442661898116,25.606553022954255,5.893020358064604
2022-01-28,花叶类,188.131,139.20823247762507,38.10718286034726,10.815584662027675
2022-01-29,花叶类,208.256,139.3043404115819,8.33542751384592,60.61623207457217
2022-01-30,花叶类,229.022,139.40276632130718,-9.043725166005357,98.66295884469815
2022-02-01,花叶类,63.003,139.50352460232722,-64.9866333769242,-11.513891225403015
2022-02-02,花叶类,88.412,139.60662824398693,-14.177260225863911,-37.01736801812302
2022-02-03,花叶类,116.536,139.71209001515084,-9.95327983941642,-13.22281017573441
2022-02-04,花叶类,216.497,139.81992287509684,23.455305125354545,53.22177199954862
2022-02-05,花叶类,208.189,139.93013942406614,46.4921366771262,21.76672389880767
2022-02-06,花叶类,219.985,140.04275140307723,32.43757288321302,47.50467571370976
2022-02-07,花叶类,160.054,140.1577696224377,-17.9824022164892,37.87863259405148
2022-02-08,花叶类,162.297,140.27520371483556,-10.403782204549941,32.42557848971438
2022-02-09,花叶类,138.288,140.39506276051236,-21.99290215634833,19.885839395835973
2022-02-10,花叶类,116.133,140.5173563211709,-34.02542712231042,9.641070801139506
2022-02-11,花叶类,132.508,140.64209450314308,26.655970168788528,-34.7900646719316
2022-02-12,花叶类,154.467,140.76928732264207,31.50097239317385,-17.803259715815912
2022-02-13,花叶类,165.85,140.89894483453295,78.6318942283232,-53.680839062856165
2022-02-14,花叶类,150.014,141.0310770241642,-9.870570407577459,18.85349338341325
2022-02-15,花叶类,154.453,141.16569359197413,-28.123446998962336,41.41075340698822
2022-02-16,花叶类,99.015,141.30280499866745,-6.666743068411486,-35.62106193025596
2022-02-17,花叶类,112.077,141.44242479569158,-24.35342439098173,-5.012000404709852
2022-02-18,花叶类,98.783,141.58456784854087,-25.22118301792689,-17.58038483061398
2022-02-19,花叶类,120.64,141.72925046246965,5.611988169354415,-26.70123863182407
2022-02-20,花叶类,105.918,141.87648928545124,-49.1069037552207,13.148414469769449
2022-02-21,花叶类,85.387,142.02630098458283,-65.96754103725372,9.328240052670907
2022-02-22,花叶类,78.356,142.1787018388686,-70.79058266871756,6.967880829848951
2022-02-23,花叶类,65.21,142.33370773833445,-79.73202861649163,2.6083208781571727
2022-02-24,花叶类,75.146,142.49133528347886,-70.58421037223253,3.238875088753673
2022-02-25,花叶类,96.432,142.65160093240854,-41.592462438929154,-4.627138493479379
2022-02-26,花叶类,118.507,142.81452043120515,-40.62377696016631,16.316256528961162
2022-02-27,花叶类,94.607,142.98010861459304,-32.578165152637276,-15.794943461955768
2022-02-28,花叶类,77.285,143.14837964448162,-51.70294295263486,-14.160436691846769
2022-03-01,花叶类,75.286,143.31934681352107,-23.768450811652205,-44.26489600186886
2022-03-02,花叶类,70.109,143.4930227105834,-47.712670913975025,-25.671351796608377
2022-03-03,花叶类,62.041,143.6694203860888,-66.51594114328665,-15.112479242802152
2022-03-04,花叶类,78.622,143.84855280961153,-29.772593171144944,-35.453959638466586
2022-03-05,花叶类,125.495,144.03043241255273,-36.724936702002175,18.189504289449445
2022-03-06,花叶类,141.174,144.2150711187787,-29.894317767278935,26.85324664850023
2022-03-07,花叶类,76.68599999999999,144.40247981179436,-23.9244007037058,-43.79207910808857
2022-03-08,花叶类,82.174,144.59266839585663,-19.7578180896752,-42.66085030618143
2022-03-09,花叶类,66.059,144.78564621292995,-36.35823866953617,-42.36840754339377
2022-03-10,花叶类,73.508,144.98142269276383,-31.672651187523755,-39.80077150524008
2022-03-11,花叶类,88.822,145.1800075849831,-25.913710091861404,-30.44429749312168
2022-03-12,花叶类,129.766,145.38141013819907,-12.943400947905333,-2.6720091902937497
2022-03-13,花叶类,101.51,145.58563804049263,-42.35938400800631,-1.7162540324863187
2022-03-14,花叶类,98.279,145.79269763426066,-39.066974165952345,-8.446723468308335
2022-03-15,花叶类,102.32900000000001,146.00259363879346,-43.35615095533309,-0.31744268346037074
2022-03-16,花叶类,105.619,146.21532953019604,-67.76889555011229,27.172566019916246
2022-03-17,花叶类,108.394,146.4309082408396,-56.128531362499785,18.091623121660177
2022-03-18,花叶类,112.098,146.64933205519674,-35.401033346711394,0.8497012915146627
2022-03-19,花叶类,201.276,146.8706021760656,4.427299128599383,49.978098695335035
